date,day,off,id,item_id,name,price,high,low,open,time,updated_at
1397-01-20,Mon,0,9391025,137203,price_dollar_rl,58650,60480,56450,56450,2018-04-09 00:00:00,2018-04-10 00:00:44
1397-01-21,Tue,0,9391025,137203,price_dollar_rl,58650,60480,56450,56450,2018-04-09 00:00:00,2018-04-10 00:00:44
1397-01-22,Wed,0,9406943,137203,price_dollar_rl,42000,42000,42000,42000,2018-04-11 00:00:00,2018-04-12 02:03:44
1397-01-23,Thu,0,9406943,137203,price_dollar_rl,42000,42000,42000,42000,2018-04-11 00:00:00,2018-04-12 02:03:44
1397-01-24,Fri,0,9406943,137203,price_dollar_rl,42000,42000,42000,42000,2018-04-11 00:00:00,2018-04-12 02:03:44
1397-01-25,Sat,0,9406943,137203,price_dollar_rl,42000,42000,42000,42000,2018-04-11 00:00:00,2018-04-12 02:03:44
1397-01-26,Sun,0,17019938,137203,price_dollar_rl,55920,55970,53310,53380,2018-04-18 00:00:00,2018-04-19 00:00:42
1397-01-27,Mon,0,17019938,137203,price_dollar_rl,55920,55970,53310,53380,2018-04-18 00:00:00,2018-04-19 00:00:42
1397-01-28,Tue,0,17019938,137203,price_dollar_rl,55920,55970,53310,53380,2018-04-18 00:00:00,2018-04-19 00:00:42
1397-01-29,Wed,0,17019938,137203,price_dollar_rl,55920,55970,53310,53380,2018-04-18 00:00:00,2018-04-19 00:00:42
1397-01-30,Thu,0,17019939,137203,price_dollar_rl,55740,55960,55470,55930,2018-04-19 00:00:00,2018-04-20 00:00:39
1397-01-31,Fri,0,17019940,137203,price_dollar_rl,56130,56160,55680,55730,2018-04-20 00:00:00,2018-04-21 00:00:39
1397-02-01,Sat,0,17019941,137203,price_dollar_rl,56330,56480,56020,56120,2018-04-21 00:00:00,2018-04-22 00:00:09
1397-02-02,Sun,0,17019942,137203,price_dollar_rl,55870,56330,55870,56170,2018-04-22 00:00:00,2018-04-23 00:00:17
1397-02-03,Mon,0,17019943,137203,price_dollar_rl,55290,56010,54880,55880,2018-04-23 00:00:00,2018-04-24 00:00:24
1397-02-04,Tue,0,17019944,137203,price_dollar_rl,54500,55240,54450,54830,2018-04-24 00:00:00,2018-04-25 00:00:25
1397-02-05,Wed,0,17019945,137203,price_dollar_rl,54230,54230,54150,54180,2018-04-25 00:00:00,2018-04-25 01:38:28
1397-02-06,Thu,0,17019947,137203,price_dollar_rl,56350,56420,55310,55460,2018-04-26 00:00:00,2018-04-27 00:00:28
1397-02-07,Fri,0,17019947,137203,price_dollar_rl,56350,56420,55310,55460,2018-04-26 00:00:00,2018-04-27 00:00:28
1397-02-08,Sat,0,17019948,137203,price_dollar_rl,56030,56410,56000,56360,2018-04-28 00:00:00,2018-04-28 00:00:30
1397-02-09,Sun,0,17019950,137203,price_dollar_rl,58540,58540,56950,57110,2018-04-29 00:00:00,2018-04-30 00:00:15
1397-02-10,Mon,0,17019951,137203,price_dollar_rl,57030,59610,56610,58520,2018-04-30 00:00:00,2018-05-01 00:00:33
1397-02-11,Tue,0,17019952,137203,price_dollar_rl,59650,60390,57020,57020,2018-05-01 00:00:00,2018-05-02 00:00:30
1397-02-12,Wed,0,17019953,137203,price_dollar_rl,59640,59740,59310,59640,2018-05-02 00:00:00,2018-05-03 00:00:36
1397-02-13,Thu,0,17019954,137203,price_dollar_rl,61170,61970,59440,59630,2018-05-03 00:00:00,2018-05-04 00:00:40
1397-02-14,Fri,0,17019955,137203,price_dollar_rl,61160,61420,61090,61190,2018-05-04 00:00:00,2018-05-05 00:00:39
1397-02-15,Sat,0,17019956,137203,price_dollar_rl,63830,65130,61100,61150,2018-05-05 00:00:00,2018-05-06 00:00:23
1397-02-16,Sun,0,17019957,137203,price_dollar_rl,63500,65600,62180,63810,2018-05-06 00:00:00,2018-05-07 00:00:22
1397-02-17,Mon,0,17019958,137203,price_dollar_rl,59230,63650,59060,63510,2018-05-07 00:00:00,2018-05-08 00:00:36
1397-02-18,Tue,0,17019959,137203,price_dollar_rl,63900,64420,59080,59220,2018-05-08 00:00:00,2018-05-09 00:00:26
1397-02-19,Wed,0,17019960,137203,price_dollar_rl,65710,66840,63650,63890,2018-05-09 00:00:00,2018-05-10 00:00:28
1397-02-20,Thu,0,17019961,137203,price_dollar_rl,66530,68090,64660,65720,2018-05-10 00:00:00,2018-05-11 00:00:42
1397-02-21,Fri,0,17019962,137203,price_dollar_rl,66900,66990,66300,66520,2018-05-11 00:00:00,2018-05-12 00:00:37
1397-02-22,Sat,0,17019963,137203,price_dollar_rl,65970,67480,64370,66920,2018-05-12 00:00:00,2018-05-13 00:00:27
1397-02-23,Sun,0,17019964,137203,price_dollar_rl,64550,66300,63990,65410,2018-05-13 00:00:00,2018-05-14 00:00:27
1397-02-24,Mon,0,17019965,137203,price_dollar_rl,63300,64560,61130,64540,2018-05-14 00:00:00,2018-05-15 00:00:32
1397-02-25,Tue,0,17019966,137203,price_dollar_rl,64140,64290,62050,63310,2018-05-15 00:00:00,2018-05-16 00:00:42
1397-02-26,Wed,0,17019967,137203,price_dollar_rl,61520,65280,60940,64150,2018-05-16 00:00:00,2018-05-17 00:00:39
1397-02-27,Thu,0,17019968,137203,price_dollar_rl,62740,63650,61380,61530,2018-05-17 00:00:00,2018-05-18 00:00:42
1397-02-28,Fri,0,17019969,137203,price_dollar_rl,62640,62980,62600,62750,2018-05-18 00:00:00,2018-05-19 00:00:44
1397-02-29,Sat,0,17019970,137203,price_dollar_rl,61380,62710,61380,62630,2018-05-19 00:00:00,2018-05-20 00:00:37
1397-02-30,Sun,0,17019971,137203,price_dollar_rl,62010,62250,60650,61250,2018-05-20 00:00:00,2018-05-21 00:00:39
1397-02-31,Mon,0,17019972,137203,price_dollar_rl,63330,64050,62060,62130,2018-05-21 00:00:00,2018-05-22 00:00:58
1397-03-01,Tue,0,17019973,137203,price_dollar_rl,63870,64410,62410,63320,2018-05-22 00:00:00,2018-05-23 00:00:54
1397-03-02,Wed,0,17019974,137203,price_dollar_rl,63640,63990,63310,63860,2018-05-23 00:00:00,2018-05-24 00:01:08
1397-03-03,Thu,0,17019975,137203,price_dollar_rl,63440,64250,62430,63630,2018-05-24 00:00:00,2018-05-25 00:00:59
1397-03-04,Fri,0,17019976,137203,price_dollar_rl,63670,63670,63360,63450,2018-05-25 00:00:00,2018-05-26 00:00:41
1397-03-05,Sat,0,17019977,137203,price_dollar_rl,63970,63970,63280,63660,2018-05-26 00:00:00,2018-05-27 00:00:42
1397-03-06,Sun,0,17019978,137203,price_dollar_rl,63630,64440,63300,64020,2018-05-27 00:00:00,2018-05-28 00:00:39
1397-03-07,Mon,0,17019979,137203,price_dollar_rl,63530,64480,62740,63700,2018-05-28 00:00:00,2018-05-29 00:00:59
1397-03-08,Tue,0,17019980,137203,price_dollar_rl,62920,64150,58650,63540,2018-05-29 00:00:00,2018-05-30 00:01:29
1397-03-09,Wed,0,17019981,137203,price_dollar_rl,64380,65740,62890,62930,2018-05-30 00:00:00,2018-05-31 00:01:06
1397-03-10,Thu,0,17019982,137203,price_dollar_rl,64640,64900,64000,64370,2018-05-31 00:00:00,2018-06-01 00:01:04
1397-03-11,Fri,0,17019983,137203,price_dollar_rl,65020,65150,64620,64630,2018-06-01 00:00:00,2018-06-02 00:01:17
1397-03-12,Sat,0,17019984,137203,price_dollar_rl,63900,65180,63830,65000,2018-06-02 00:00:00,2018-06-03 04:54:15
1397-03-13,Sun,0,17019985,137203,price_dollar_rl,64390,64950,63610,64470,2018-06-03 00:00:00,2018-06-04 00:00:49
1397-03-14,Mon,0,17019986,137203,price_dollar_rl,64250,64530,64090,64400,2018-06-04 00:00:00,2018-06-05 00:01:13
1397-03-15,Tue,0,17019987,137203,price_dollar_rl,65210,65460,64040,64260,2018-06-05 00:00:00,2018-06-06 00:01:04
1397-03-16,Wed,0,17019988,137203,price_dollar_rl,65090,65350,64710,65200,2018-06-06 00:00:00,2018-06-07 00:01:12
1397-03-17,Thu,0,17019989,137203,price_dollar_rl,65030,66020,64770,65070,2018-06-07 00:00:00,2018-06-08 00:01:20
1397-03-18,Fri,0,17019990,137203,price_dollar_rl,64390,65220,64390,65040,2018-06-08 00:00:00,2018-06-09 00:01:10
1397-03-19,Sat,0,17019991,137203,price_dollar_rl,67350,67350,64310,64400,2018-06-09 00:00:00,2018-06-10 00:00:37
1397-03-20,Sun,0,17019992,137203,price_dollar_rl,65760,68880,65760,67570,2018-06-10 00:00:00,2018-06-11 00:00:58
1397-03-21,Mon,0,17019993,137203,price_dollar_rl,67810,68660,65500,65740,2018-06-11 00:00:00,2018-06-12 00:01:27
1397-03-22,Tue,0,17019994,137203,price_dollar_rl,70350,70910,67790,67800,2018-06-12 00:00:00,2018-06-13 00:01:20
1397-03-23,Wed,0,17019995,137203,price_dollar_rl,70080,71860,69780,70340,2018-06-13 00:00:00,2018-06-14 00:01:15
1397-03-24,Thu,0,17019996,137203,price_dollar_rl,67690,70160,66600,70070,2018-06-14 00:00:00,2018-06-15 00:01:32
1397-03-25,Fri,0,17019997,137203,price_dollar_rl,68670,68880,67630,67680,2018-06-15 00:00:00,2018-06-16 00:01:36
1397-03-26,Sat,0,17019998,137203,price_dollar_rl,69320,69380,68520,68650,2018-06-16 00:00:00,2018-06-17 00:00:50
1397-03-27,Sun,0,17019999,137203,price_dollar_rl,70310,70690,67940,68740,2018-06-17 00:00:00,2018-06-18 00:00:55
1397-03-28,Mon,0,17020000,137203,price_dollar_rl,70540,72760,69300,70430,2018-06-18 00:00:00,2018-06-19 00:01:22
1397-03-29,Tue,0,17020001,137203,price_dollar_rl,72270,72720,70250,70550,2018-06-19 00:00:00,2018-06-20 00:01:40
1397-03-30,Wed,0,17020002,137203,price_dollar_rl,74000,74030,72260,72290,2018-06-20 00:00:00,2018-06-21 00:01:23
1397-03-31,Thu,0,17020003,137203,price_dollar_rl,74910,75750,73580,73980,2018-06-21 00:00:00,2018-06-22 00:01:30
1397-04-01,Fri,0,17020003,137203,price_dollar_rl,74910,75750,73580,73980,2018-06-21 00:00:00,2018-06-22 00:01:30
1397-04-02,Sat,0,17020004,137203,price_dollar_rl,75060,75360,74530,74930,2018-06-23 00:00:00,2018-06-23 00:01:33
1397-04-03,Sun,0,17020006,137203,price_dollar_rl,87050,90960,79620,81000,2018-06-24 00:00:00,2018-06-25 00:00:49
1397-04-04,Mon,0,17020007,137203,price_dollar_rl,81550,89430,78760,87000,2018-06-25 00:00:00,2018-06-26 00:01:45
1397-04-05,Tue,0,17020008,137203,price_dollar_rl,78910,83640,78330,81530,2018-06-26 00:00:00,2018-06-27 00:01:33
1397-04-06,Wed,0,17020009,137203,price_dollar_rl,79740,80290,77900,78920,2018-06-27 00:00:00,2018-06-28 00:01:47
1397-04-07,Thu,0,17020010,137203,price_dollar_rl,82280,84510,79630,79710,2018-06-28 00:00:00,2018-06-29 00:01:45
1397-04-08,Fri,0,17020011,137203,price_dollar_rl,82280,83310,81940,82270,2018-06-29 00:00:00,2018-06-30 00:01:38
1397-04-09,Sat,0,17020012,137203,price_dollar_rl,79750,85050,78200,82300,2018-06-30 00:00:00,2018-07-01 00:00:59
1397-04-10,Sun,0,17020013,137203,price_dollar_rl,83580,83670,79870,79980,2018-07-01 00:00:00,2018-07-02 00:00:56
1397-04-11,Mon,0,17020014,137203,price_dollar_rl,83310,85420,82170,83650,2018-07-02 00:00:00,2018-07-03 00:01:36
1397-04-12,Tue,0,17020015,137203,price_dollar_rl,81600,83610,81390,83330,2018-07-03 00:00:00,2018-07-04 00:01:38
1397-04-13,Wed,0,17020016,137203,price_dollar_rl,80140,82160,78850,81640,2018-07-04 00:00:00,2018-07-05 00:01:16
1397-04-14,Thu,0,17020017,137203,price_dollar_rl,78470,80360,76250,80150,2018-07-05 00:00:00,2018-07-06 00:01:50
1397-04-15,Fri,0,17020018,137203,price_dollar_rl,80370,81690,78340,78460,2018-07-06 00:00:00,2018-07-07 00:01:33
1397-04-16,Sat,0,17020019,137203,price_dollar_rl,80190,80640,76930,80390,2018-07-07 00:00:00,2018-07-08 00:00:45
1397-04-17,Sun,0,17020020,137203,price_dollar_rl,79860,80870,78610,79800,2018-07-08 00:00:00,2018-07-09 00:00:48
1397-04-18,Mon,0,17020021,137203,price_dollar_rl,79460,79860,78630,79820,2018-07-09 00:00:00,2018-07-10 00:01:08
1397-04-19,Tue,0,17020022,137203,price_dollar_rl,77850,80090,77650,79470,2018-07-10 00:00:00,2018-07-11 00:01:48
1397-04-20,Wed,0,17020022,137203,price_dollar_rl,77850,80090,77650,79470,2018-07-10 00:00:00,2018-07-11 00:01:48
1397-04-21,Thu,0,17020023,137203,price_dollar_rl,77900,78300,76000,77860,2018-07-12 00:00:00,2018-07-12 00:01:44
1397-04-22,Fri,0,17020025,137203,price_dollar_rl,78220,78620,77740,78170,2018-07-13 00:00:00,2018-07-14 00:00:58
1397-04-23,Sat,0,17020026,137203,price_dollar_rl,79610,80230,77770,78210,2018-07-14 00:00:00,2018-07-15 00:00:36
1397-04-24,Sun,0,17020027,137203,price_dollar_rl,80740,83120,80300,80300,2018-07-15 00:00:00,2018-07-16 00:00:47
1397-04-25,Mon,0,17020028,137203,price_dollar_rl,79190,81320,78790,80780,2018-07-16 00:00:00,2018-07-17 00:01:38
1397-04-26,Tue,0,17020029,137203,price_dollar_rl,81950,81990,77650,79170,2018-07-17 00:00:00,2018-07-18 00:01:47
1397-04-27,Wed,0,17020030,137203,price_dollar_rl,81340,83640,80450,81940,2018-07-18 00:00:00,2018-07-19 00:01:49
1397-04-28,Thu,0,17020031,137203,price_dollar_rl,81960,84620,80770,81360,2018-07-19 00:00:00,2018-07-20 00:01:41
1397-04-29,Fri,0,17020032,137203,price_dollar_rl,81490,82740,81240,81980,2018-07-20 00:00:00,2018-07-21 00:01:39
1397-04-30,Sat,0,17020033,137203,price_dollar_rl,86500,86500,81340,81470,2018-07-21 00:00:00,2018-07-22 00:01:01
1397-04-31,Sun,0,17020034,137203,price_dollar_rl,88970,90460,85990,86250,2018-07-22 00:00:00,2018-07-23 00:01:00
1397-05-01,Mon,0,17020035,137203,price_dollar_rl,93700,95340,88730,88990,2018-07-23 00:00:00,2018-07-24 00:01:34
1397-05-02,Tue,0,17020036,137203,price_dollar_rl,94060,95750,91130,93710,2018-07-24 00:00:00,2018-07-25 00:01:58
1397-05-03,Wed,0,17020037,137203,price_dollar_rl,91550,94600,91450,94070,2018-07-25 00:00:00,2018-07-26 00:01:55
1397-05-04,Thu,0,17020038,137203,price_dollar_rl,93160,95290,91340,91560,2018-07-26 00:00:00,2018-07-27 00:01:44
1397-05-05,Fri,0,17020039,137203,price_dollar_rl,94560,95530,93060,93170,2018-07-27 00:00:00,2018-07-28 00:01:29
1397-05-06,Sat,0,17020040,137203,price_dollar_rl,96940,96940,92880,94550,2018-07-28 00:00:00,2018-07-29 00:00:47
1397-05-07,Sun,0,17020041,137203,price_dollar_rl,116500,118260,101000,103780,2018-07-29 00:00:00,2018-07-30 00:00:44
1397-05-08,Mon,0,17020042,137203,price_dollar_rl,114700,117610,107810,116550,2018-07-30 00:00:00,2018-07-31 00:01:56
1397-05-09,Tue,0,17020043,137203,price_dollar_rl,105410,114890,95090,114710,2018-07-31 00:00:00,2018-08-01 00:01:47
1397-05-10,Wed,0,17020044,137203,price_dollar_rl,105980,111930,101010,105390,2018-08-01 00:00:00,2018-08-02 00:01:42
1397-05-11,Thu,0,17020045,137203,price_dollar_rl,112960,113120,95600,105990,2018-08-02 00:00:00,2018-08-03 00:01:44
1397-05-12,Fri,0,17020046,137203,price_dollar_rl,105770,113370,102100,112970,2018-08-03 00:00:00,2018-08-04 00:01:38
1397-05-13,Sat,0,17020047,137203,price_dollar_rl,101480,113460,99000,105760,2018-08-04 00:00:00,2018-08-05 00:00:55
1397-05-14,Sun,0,17020048,137203,price_dollar_rl,98170,101660,98170,98100,2018-08-05 00:00:00,2018-08-06 00:01:03
1397-05-15,Mon,0,17020049,137203,price_dollar_rl,95960,99290,92450,98150,2018-08-06 00:00:00,2018-08-07 00:02:24
1397-05-16,Tue,0,17020050,137203,price_dollar_rl,89760,98050,82310,95970,2018-08-07 00:00:00,2018-08-08 00:02:20
1397-05-17,Wed,0,17020051,137203,price_dollar_rl,102540,107860,89250,89780,2018-08-08 00:00:00,2018-08-09 00:01:31
1397-05-18,Thu,0,17020052,137203,price_dollar_rl,103360,111550,91740,102520,2018-08-09 00:00:00,2018-08-10 00:01:48
1397-05-19,Fri,0,17020053,137203,price_dollar_rl,109430,109670,103170,103350,2018-08-10 00:00:00,2018-08-11 00:01:42
1397-05-20,Sat,0,17020054,137203,price_dollar_rl,104280,111550,100370,109370,2018-08-11 00:00:00,2018-08-12 00:00:57
1397-05-21,Sun,0,17020055,137203,price_dollar_rl,100850,105910,97470,103970,2018-08-12 00:00:00,2018-08-13 00:00:59
1397-05-22,Mon,0,17020056,137203,price_dollar_rl,106260,106590,99470,100880,2018-08-13 00:00:00,2018-08-14 00:01:40
1397-05-23,Tue,0,17020057,137203,price_dollar_rl,105550,110300,105150,106260,2018-08-14 00:00:00,2018-08-15 00:01:14
1397-05-24,Wed,0,17020058,137203,price_dollar_rl,105030,107970,103070,105540,2018-08-15 00:00:00,2018-08-16 00:01:20
1397-05-25,Thu,0,17020059,137203,price_dollar_rl,107090,107150,103360,105040,2018-08-16 00:00:00,2018-08-17 00:01:25
1397-05-26,Fri,0,17020060,137203,price_dollar_rl,107120,109980,106610,107120,2018-08-17 00:00:00,2018-08-18 00:00:56
1397-05-27,Sat,0,17020061,137203,price_dollar_rl,103300,107080,102600,107060,2018-08-18 00:00:00,2018-08-19 00:00:37
1397-05-28,Sun,0,17020062,137203,price_dollar_rl,103050,105280,101960,102980,2018-08-19 00:00:00,2018-08-20 00:00:24
1397-05-29,Mon,0,17020063,137203,price_dollar_rl,104140,105600,102880,103160,2018-08-20 00:00:00,2018-08-21 00:00:41
1397-05-30,Tue,0,17020064,137203,price_dollar_rl,105840,107110,103600,104150,2018-08-21 00:00:00,2018-08-22 00:00:43
1397-05-31,Wed,0,17020065,137203,price_dollar_rl,105460,106070,105230,105830,2018-08-22 00:00:00,2018-08-23 00:00:53
1397-06-01,Thu,0,17020066,137203,price_dollar_rl,105090,106640,103770,105470,2018-08-23 00:00:00,2018-08-24 00:00:53
1397-06-02,Fri,0,17020067,137203,price_dollar_rl,102790,105280,102370,105080,2018-08-24 00:00:00,2018-08-25 00:00:54
1397-06-03,Sat,0,17020068,137203,price_dollar_rl,104390,105020,102720,102810,2018-08-25 00:00:00,2018-08-26 00:00:36
1397-06-04,Sun,0,17020069,137203,price_dollar_rl,105430,106440,104390,105020,2018-08-26 00:00:00,2018-08-27 00:00:37
1397-06-05,Mon,0,17020070,137203,price_dollar_rl,107150,108140,105270,105310,2018-08-27 00:00:00,2018-08-28 00:01:00
1397-06-06,Tue,0,17020071,137203,price_dollar_rl,110610,110700,104770,107140,2018-08-28 00:00:00,2018-08-29 00:00:58
1397-06-07,Wed,0,17020072,137203,price_dollar_rl,110110,110680,106020,110620,2018-08-29 00:00:00,2018-08-30 00:02:08
1397-06-08,Thu,0,17020073,137203,price_dollar_rl,110350,111050,109270,109430,2018-08-30 00:00:00,2018-08-31 00:02:50
1397-06-09,Fri,0,17020074,137203,price_dollar_rl,109970,110420,109420,110250,2018-08-31 00:00:00,2018-09-01 00:02:29
1397-06-10,Sat,0,17020075,137203,price_dollar_rl,111890,112320,107420,109960,2018-09-01 00:00:00,2018-09-02 00:01:02
1397-06-11,Sun,0,17020076,137203,price_dollar_rl,119770,121980,104000,112060,2018-09-02 00:00:00,2018-09-03 00:00:59
1397-06-12,Mon,0,17020076,137203,price_dollar_rl,119770,121980,104000,112060,2018-09-02 00:00:00,2018-09-03 00:00:59
1397-06-13,Tue,0,17020077,137203,price_dollar_rl,127950,135880,119370,119790,2018-09-04 00:00:00,2018-09-04 00:01:41
1397-06-14,Wed,0,17020079,137203,price_dollar_rl,136890,150670,136400,137140,2018-09-05 00:00:00,2018-09-06 00:01:57
1397-06-15,Thu,0,17020080,137203,price_dollar_rl,135110,144700,134680,136430,2018-09-06 00:00:00,2018-09-07 00:01:47
1397-06-16,Fri,0,17020080,137203,price_dollar_rl,135110,144700,134680,136430,2018-09-06 00:00:00,2018-09-07 00:01:47
1397-06-17,Sat,0,17020081,137203,price_dollar_rl,134470,137060,128930,135260,2018-09-08 00:00:00,2018-09-08 00:01:43
1397-06-18,Sun,0,17020083,137203,price_dollar_rl,129630,130320,120970,128710,2018-09-09 00:00:00,2018-09-10 00:00:57
1397-06-19,Mon,0,17020084,137203,price_dollar_rl,138160,138980,129550,129940,2018-09-10 00:00:00,2018-09-11 00:01:36
1397-06-20,Tue,0,17020085,137203,price_dollar_rl,135330,146060,135190,138190,2018-09-11 00:00:00,2018-09-12 00:01:55
1397-06-21,Wed,0,17020086,137203,price_dollar_rl,137160,138980,134170,135370,2018-09-12 00:00:00,2018-09-13 00:01:57
1397-06-22,Thu,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-23,Fri,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-24,Sat,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-25,Sun,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-26,Mon,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-27,Tue,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-28,Wed,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-29,Thu,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-30,Fri,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-06-31,Sat,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-01,Sun,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-02,Mon,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-03,Tue,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-04,Wed,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-05,Thu,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-06,Fri,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-07,Sat,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-08,Sun,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-09,Mon,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-10,Tue,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-11,Wed,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-12,Thu,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-13,Fri,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-14,Sat,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-15,Sun,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-16,Mon,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-17,Tue,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-18,Wed,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-19,Thu,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-20,Fri,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-21,Sat,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-22,Sun,0,17045287,137203,price_dollar_rl,137600,138940,136750,137210,2018-09-13 00:00:00,2018-09-14 00:01:57
1397-07-23,Mon,0,19392642,137203,price_dollar_rl,118400,119000,118400,119000,2018-11-15 00:00:00,2018-11-16 00:02:42
